product_id,producer_code_standard,code_on_card,producer_name,category_name,series_name,description_name_eng,description_version_eng,description_long_eng,description_short_eng,price_gross,price_net,product_size,code_producer,product_code,stock,images_large_image_1,images_large_image_2,images_large_image_3,images_large_image_4,images_large_image_5,images_icons_icon,colour,product_buy_url,min_band_size,max_band_size,min_cup_size,max_cup_size,full_on_bottom,full_on_top,even,center_full,outer_full,average,shallow,projected,separation,large_roots
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,90D,5901363634855,18582,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,white,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,88,92,108,110,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,90D,5901363635753,18583,1,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,black,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,88,92,108,110,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,90E,5901363634862,18584,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,white,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,88,92,110,112,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,90E,5901363635760,18585,3,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,black,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,88,92,110,112,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95B,5901363634879,18586,3,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,white,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,109,111,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95B,5901363635777,18587,3,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,black,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,109,111,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95C,5901363634886,18588,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,white,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,111,113,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95C,5901363635784,18589,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,black,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,111,113,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95D,5901363634893,18590,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,white,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,113,115,0,0,0,0,0,0,0,0,0,0
18592,KINGA,KARINA biustonosz półusztywniany Kinga,Kinga,Kolekcje > Bazowa,Kolekcje > Bazowa,KARINA,,,,95.00,77.24,95D,5901363635791,18591,0,https://www.kinga.com.pl/media/catalog/product/k/a/karin_bc-347_kol-ret-biale_1.jpg,,,,,,black,https://www.kinga.com.pl/en/karina-semi-padded-bra-bc-347?92=423&132=55&fee=2&fep=18592,93,97,113,115,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65B,5908211901480,18644,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,79,81,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65C,5908211901497,18645,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,81,83,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65D,5908211901503,18646,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,83,85,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65E,5908211901510,18647,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,85,87,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65F,5908211901527,18648,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,87,89,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65G,5908211901534,18649,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,89,91,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,65H,5908211901541,18650,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,63,67,91,93,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70A,5908211901558,18651,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,82,84,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70B,5908211901565,18652,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,84,86,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70C,5908211901572,18653,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,86,88,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70D,5908211901589,18654,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,88,90,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70E,5908211901596,18655,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,90,92,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70F,5908211901602,18656,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,92,94,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,70G,5908211901619,18657,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,68,72,94,96,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75A,5908211901626,18658,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,87,89,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75B,5908211901633,18659,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,89,91,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75C,5908211901640,18660,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,91,93,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75D,5908211901657,18661,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,93,95,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75E,5908211901664,18662,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,95,97,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,75F,5908211901671,18663,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,73,77,97,99,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,80A,5908211901688,18664,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,78,82,92,94,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,80B,5908211901695,18665,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,78,82,94,96,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,80C,5908211901701,18666,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,78,82,96,98,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,80D,5908211901718,18667,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,78,82,98,100,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,80E,5908211901725,18668,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,78,82,100,102,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,85B,5908211901732,18669,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,83,87,99,101,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,85C,5908211901749,18670,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,83,87,101,103,0,0,0,0,0,0,0,0,0,0
18672,KINGA,YACHT biustonosz push-up Kinga,Kinga,Biustonosze > Push-up,Biustonosze > Push-up,YACHT,,,,39.90,32.44,85D,5908211901756,18671,0,https://www.kinga.com.pl/media/catalog/product/y/a/yacht_2.jpg,,,,,,pink,https://www.kinga.com.pl/en/molded-bra-pu-284-yacht?92=490&132=46&fee=2&fep=18672,83,87,103,105,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,65E,5908211993591,18673,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,63,67,85,87,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,65F,5908211993607,18674,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,63,67,87,89,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,65G,5908211993614,18675,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,63,67,89,91,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,65H,5908211993621,18676,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,63,67,91,93,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,70D,5908211993638,18677,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,68,72,88,90,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,70E,5908211993645,18678,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,68,72,90,92,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,70F,5908211993652,18679,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,68,72,92,94,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,70G,5908211993669,18680,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,68,72,94,96,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,70H,5908211993676,18681,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,68,72,96,98,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75C,5908211993683,18682,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,91,93,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75D,5908211993690,18683,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,93,95,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75E,5908211993706,18684,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,95,97,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75F,5908211993713,18685,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,97,99,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75G,5908211993720,18686,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,99,101,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,75H,5908211993737,18687,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,73,77,101,103,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80B,5908211993744,18688,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,94,96,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80C,5908211993751,18689,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,96,98,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80D,5908211993768,18690,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,98,100,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80E,5908211993775,18691,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,100,102,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80F,5908211993782,18692,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,102,104,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,80G,5908211993799,18693,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,78,82,104,106,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,85B,5908211993805,18694,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,83,87,99,101,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,85C,5908211993812,18695,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,83,87,101,103,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,85D,5908211993829,18696,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=50&fee=2&fep=18706,83,87,103,105,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,85E,5908211993836,18697,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=104&fee=2&fep=18706,83,87,105,107,0,0,0,0,0,0,0,0,0,0
18706,KINGA,CINEMA II biustonosz półusztywniany Kinga,Kinga,Biustonosze > Półusztywniane,Biustonosze > Półusztywniane,CINEMA,,,,39.90,32.44,85F,5908211993843,18698,0,https://www.kinga.com.pl/media/catalog/product/c/i/cinema_ii.jpg,,,,,,pearl,https://www.kinga.com.pl/en/cinema-ii-semi-padded-bra-bc-242?92=478&132=104&fee=2&fep=18706,83,87,107,109,0,0,0,0,0,0,0,0,0,0
